id,table,category_column,mcide,label,versions,version_tokens,status,ontology,concept_id,concept_code,ontology_level,mapping_status,notes
mor253,medication_orders,med_category,risperidone,Risperidone,3.0,,active,,,,,UNMAPPED,
mor254,medication_orders,med_category,rocuronium,Rocuronium,3.0,,active,,,,,UNMAPPED,
mor255,medication_orders,med_category,ropivacaine,Ropivacaine,3.0,,active,,,,,UNMAPPED,
mor256,medication_orders,med_category,sacubitril_valsartan,Sacubitril Valsartan,3.0,,active,,,,,UNMAPPED,
mor257,medication_orders,med_category,siltuximab,Siltuximab,3.0,,active,,,,,UNMAPPED,
mor258,medication_orders,med_category,sodium_bicarbonate,Sodium Bicarbonate,3.0,,active,,,,,UNMAPPED,
mor259,medication_orders,med_category,sodium_chloride,Sodium Chloride,3.0,,active,,,,,UNMAPPED,
mor260,medication_orders,med_category,streptomycin,Streptomycin,3.0,,active,,,,,UNMAPPED,
mor261,medication_orders,med_category,succinylcholine,Succinylcholine,3.0,,active,,,,,UNMAPPED,
mor262,medication_orders,med_category,sulbactam_durlobactam,Sulbactam Durlobactam,3.0,,active,,,,,UNMAPPED,
mor263,medication_orders,med_category,sulfadiazine,Sulfadiazine,3.0,,active,,,,,UNMAPPED,
mor264,medication_orders,med_category,sulfadiazine_trimethoprim,Sulfadiazine Trimethoprim,3.0,,active,,,,,UNMAPPED,
mor265,medication_orders,med_category,sulfisoxazole,Sulfisoxazole,3.0,,active,,,,,UNMAPPED,
mor266,medication_orders,med_category,tacrolimus,Tacrolimus,3.0,,active,,,,,UNMAPPED,
mor267,medication_orders,med_category,talquetamab,Talquetamab,3.0,,active,,,,,UNMAPPED,
mor268,medication_orders,med_category,tarlatamab,Tarlatamab,3.0,,active,,,,,UNMAPPED,
mor269,medication_orders,med_category,tebentafusp,Tebentafusp,3.0,,active,,,,,UNMAPPED,
mor270,medication_orders,med_category,teclistamab,Teclistamab,3.0,,active,,,,,UNMAPPED,
mor271,medication_orders,med_category,tedizolid,Tedizolid,3.0,,active,,,,,UNMAPPED,
mor272,medication_orders,med_category,telavancin,Telavancin,3.0,,active,,,,,UNMAPPED,
mor273,medication_orders,med_category,telithromycin,Telithromycin,3.0,,active,,,,,UNMAPPED,
mor274,medication_orders,med_category,telmisartan,Telmisartan,3.0,,active,,,,,UNMAPPED,
mor275,medication_orders,med_category,telmisartan_amlodipine,Telmisartan Amlodipine,3.0,,active,,,,,UNMAPPED,
mor276,medication_orders,med_category,terbutaline,Terbutaline,3.0,,active,,,,,UNMAPPED,
mor277,medication_orders,med_category,tetracycline,Tetracycline,3.0,,active,,,,,UNMAPPED,
mor278,medication_orders,med_category,ticarcillin,Ticarcillin,3.0,,active,,,,,UNMAPPED,
mor279,medication_orders,med_category,ticarcillin_clavulanate,Ticarcillin Clavulanate,3.0,,active,,,,,UNMAPPED,
mor280,medication_orders,med_category,tigecycline,Tigecycline,3.0,,active,,,,,UNMAPPED,
mor281,medication_orders,med_category,tisagenlecleucel,Tisagenlecleucel,3.0,,active,,,,,UNMAPPED,
mor282,medication_orders,med_category,tobramycin,Tobramycin,3.0,,active,,,,,UNMAPPED,
mor283,medication_orders,med_category,tocilizumab,Tocilizumab,3.0,,active,,,,,UNMAPPED,
mor284,medication_orders,med_category,torsemide,Torsemide,3.0,,active,,,,,UNMAPPED,
mor285,medication_orders,med_category,tpn,Tpn,3.0,,active,,,,,UNMAPPED,
mor286,medication_orders,med_category,trandolapril,Trandolapril,3.0,,active,,,,,UNMAPPED,
mor287,medication_orders,med_category,treprostinil,Treprostinil,3.0,,active,,,,,UNMAPPED,
mor288,medication_orders,med_category,trimethoprim,Trimethoprim,3.0,,active,,,,,UNMAPPED,
mor289,medication_orders,med_category,trimethoprim_sulfamethoxazole,Trimethoprim Sulfamethoxazole,3.0,,active,,,,,UNMAPPED,
mor290,medication_orders,med_category,valacyclovir,Valacyclovir,3.0,,active,,,,,UNMAPPED,
mor291,medication_orders,med_category,valganciclovir,Valganciclovir,3.0,,active,,,,,UNMAPPED,
mor292,medication_orders,med_category,valproate,Valproate,3.0,,active,,,,,UNMAPPED,
mor293,medication_orders,med_category,valsartan,Valsartan,3.0,,active,,,,,UNMAPPED,
mor294,medication_orders,med_category,valsartan_amlodipine,Valsartan Amlodipine,3.0,,active,,,,,UNMAPPED,
mor295,medication_orders,med_category,valsartan_hctz,Valsartan Hctz,3.0,,active,,,,,UNMAPPED,
mor296,medication_orders,med_category,vancomycin,Vancomycin,3.0,,active,,,,,UNMAPPED,
mor297,medication_orders,med_category,vasopressin,Vasopressin,3.0,,active,,,,,UNMAPPED,
mor298,medication_orders,med_category,vecuronium,Vecuronium,3.0,,active,,,,,UNMAPPED,
mor299,medication_orders,med_category,voriconazole,Voriconazole,3.0,,active,,,,,UNMAPPED,
mor300,medication_orders,med_category,zidovudine,Zidovudine,3.0,,active,,,,,UNMAPPED,
mor301,medication_orders,med_group,analgesia,Analgesia,3.0,,active,,,,,UNMAPPED,
mor302,medication_orders,med_group,anti_hypertensive,Anti Hypertensive,3.0,,active,,,,,UNMAPPED,
mor303,medication_orders,med_group,anticoagulation,Anticoagulation,3.0,,active,,,,,UNMAPPED,
mor304,medication_orders,med_group,antipsychotic,Antipsychotic,3.0,,active,,,,,UNMAPPED,
mor305,medication_orders,med_group,anxiolytic,Anxiolytic,3.0,,active,,,,,UNMAPPED,
mor306,medication_orders,med_group,car_t,Car T,3.0,,active,,,,,UNMAPPED,
mor307,medication_orders,med_group,cardiac,Cardiac,3.0,,active,,,,,UNMAPPED,
mor308,medication_orders,med_group,cms_sepsis_qualifying_antibiotics,Cms Sepsis Qualifying Antibiotics,3.0,,active,,,,,UNMAPPED,
mor309,medication_orders,med_group,contrast_agent,Contrast Agent,3.0,,active,,,,,UNMAPPED,
mor310,medication_orders,med_group,diuretics,Diuretics,3.0,,active,,,,,UNMAPPED,
mor311,medication_orders,med_group,endocrine,Endocrine,3.0,,active,,,,,UNMAPPED,
